Time, Soil 1, Soil 2, Soil 3, humidity, pressure, temperature 
2021-12-20 13:34:04.054927, 400, 190, 181, 100.0, 999.2139286005454, 6.318361792806536 
2021-12-20 14:34:20.196365, 402, 188, 170, 100.0, 999.9720064393243, 6.313282542960951 
2021-12-20 15:34:36.337657, 390, 185, 171, 100.0, 1000.0109265548193, 6.5520076003158465 
2021-12-20 16:34:52.479041, 398, 192, 173, 100.0, 1000.5921593267079, 6.419946850836277 
2021-12-20 17:35:08.620450, 407, 185, 184, 100.0, 1001.1320825464645, 6.1964598768390715 
2021-12-20 18:35:24.761889, 399, 185, 169, 100.0, 1001.622870649633, 6.008528084825957 
2021-12-20 19:35:40.903054, 399, 196, 200, 100.0, 1001.991059854847, 6.089795837883139 
2021-12-20 20:35:57.041942, 400, 183, 170, 100.0, 1001.691617055148, 5.952656547818333 
2021-12-20 21:36:13.121919, 399, 190, 172, 100.0, 1001.3374907764279, 5.830755134765059 
2021-12-20 22:36:29.201911, 403, 185, 169, 100.0, 1000.9038805817726, 5.6428241180779874 
2021-12-20 23:36:45.281923, 420, 198, 170, 100.0, 1001.3912145923169, 5.12474608119228 
2021-12-21 00:37:01.361948, 360, 185, 171, 100.0, 1001.2508986073975, 5.332992771291174 
2021-12-21 18:45:25.821157, 344, 245, 237, 100.0, 1000.0578964334164, 5.79012136766687 
2021-12-21 19:45:41.973860, 332, 220, 212, 100.0, 999.8178364884939, 5.6732993910147345 
2021-12-21 20:45:58.115037, 352, 207, 211, 100.0, 999.8579867815725, 5.566635981574654 
2021-12-21 21:46:14.181933, 359, 221, 209, 100.0, 999.7428508586497, 5.708853889349848 
2021-12-21 22:46:30.281925, 372, 214, 210, 100.0, 999.5373758217809, 5.597111228317954 
2021-12-21 23:46:46.422506, 393, 220, 207, 100.0, 999.4300495687345, 4.576196166040608 
2021-12-22 00:47:02.562063, 409, 221, 209, 100.0, 998.4781059184545, 3.2607060348847883 
2021-12-22 01:47:18.703380, 415, 222, 207, 100.0, 998.0324793816555, 3.819406022131443 
2021-12-22 02:47:34.803340, 416, 221, 191, 100.0, 997.7540237575022, 4.220656367536867 
2021-12-22 03:47:50.872008, 409, 223, 212, 100.0, 996.8086439616569, 4.946974903554656 
2021-12-22 04:48:07.013539, 426, 189, 209, 100.0, 996.0703095115, 4.748887439869577 
2021-12-22 05:48:23.154723, 444, 225, 205, 100.0, 995.6467324974557, 5.094270996848354 
2021-12-22 06:48:39.296098, 414, 222, 205, 98.66947214245295, 995.0576914885012, 5.998369620932499 
2021-12-22 07:48:55.437292, 441, 222, 207, 100.0, 994.2302016723161, 5.363467937707901 
2021-12-22 08:49:11.579396, 442, 223, 220, 99.81176376802543, 993.7243449625977, 5.840913579449989 
2021-12-22 09:49:27.721877, 432, 220, 205, 95.2860081105415, 992.9345354299211, 6.689147817628691 
2021-12-22 10:49:43.861958, 440, 222, 205, 89.22355534440129, 992.0830361077527, 8.436434343276778 
2021-12-22 11:49:59.945939, 439, 220, 203, 87.5158021429289, 990.7132483342641, 10.808532501757146 
2021-12-22 12:50:16.087023, 425, 212, 200, 74.95545202391067, 989.7240081582815, 11.311405147617915 
2021-12-22 13:50:32.191915, 418, 218, 188, 86.4681876872203, 989.1154142753089, 9.259296321641887 
